time,entity,id,x,y,status,battery,region,direction
497,bus,12,15.0,52.5,moving,,,1.0
497,bus,13,15.0,57.5,moving,,,-1.0
497,bus,14,50.0,17.5,moving,,,1.0
497,bus,15,50.0,22.5,moving,,,-1.0
497,bus,16,15.0,32.5,moving,,,1.0
497,bus,17,32.5,60.0,moving,,,-1.0
497,bus,18,32.5,15.0,moving,,,1.0
497,bus,19,50.0,42.5,moving,,,-1.0
497,bus,20,15.0,12.5,moving,,,1.0
497,bus,21,52.5,60.0,moving,,,-1.0
497,bus,22,12.5,15.0,moving,,,1.0
497,bus,23,50.0,62.5,moving,,,-1.0
498,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
498,drone,1,35.0,60.0,waiting_at_bus_station_for_pickup_bus,147.65540181898487,global,
498,bus,0,57.5,60.0,moving,,,-1.0
498,bus,1,15.0,7.5,moving,,,1.0
498,bus,2,50.0,67.5,moving,,,-1.0
498,bus,3,7.5,15.0,moving,,,1.0
498,bus,4,52.5,60.0,moving,,,1.0
498,bus,5,15.0,12.5,moving,,,-1.0
498,bus,6,50.0,62.5,moving,,,1.0
498,bus,7,12.5,15.0,moving,,,-1.0
498,bus,8,32.5,60.0,moving,,,1.0
498,bus,9,15.0,32.5,moving,,,-1.0
498,bus,10,50.0,42.5,moving,,,1.0
498,bus,11,32.5,15.0,moving,,,-1.0
498,bus,12,15.0,57.5,moving,,,1.0
498,bus,13,15.0,52.5,moving,,,-1.0
498,bus,14,50.0,22.5,moving,,,1.0
498,bus,15,50.0,17.5,moving,,,-1.0
498,bus,16,15.0,37.5,moving,,,1.0
498,bus,17,27.5,60.0,moving,,,-1.0
498,bus,18,37.5,15.0,moving,,,1.0
498,bus,19,50.0,37.5,moving,,,-1.0
498,bus,20,15.0,17.5,moving,,,1.0
498,bus,21,47.5,60.0,moving,,,-1.0
498,bus,22,17.5,15.0,moving,,,1.0
498,bus,23,50.0,57.5,moving,,,-1.0
499,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
499,drone,1,35.0,60.0,waiting_at_bus_station_for_pickup_bus,147.65540181898487,global,
499,bus,0,55.0,60.0,at_station,,,-1.0
499,bus,1,15.0,10.0,at_station,,,1.0
499,bus,2,50.0,65.0,at_station,,,-1.0
499,bus,3,10.0,15.0,at_station,,,1.0
499,bus,4,55.0,60.0,at_station,,,1.0
499,bus,5,15.0,10.0,at_station,,,-1.0
499,bus,6,50.0,65.0,at_station,,,1.0
499,bus,7,10.0,15.0,at_station,,,-1.0
499,bus,8,35.0,60.0,at_station,,,1.0
499,bus,9,15.0,30.0,at_station,,,-1.0
499,bus,10,50.0,45.0,at_station,,,1.0
499,bus,11,30.0,15.0,at_station,,,-1.0
499,bus,12,15.0,60.0,at_station,,,1.0
499,bus,13,15.0,50.0,at_station,,,-1.0
499,bus,14,50.0,25.0,at_station,,,1.0
499,bus,15,50.0,15.0,at_station,,,-1.0
499,bus,16,15.0,40.0,at_station,,,1.0
499,bus,17,25.0,60.0,at_station,,,-1.0
499,bus,18,40.0,15.0,at_station,,,1.0
499,bus,19,50.0,35.0,at_station,,,-1.0
499,bus,20,15.0,20.0,at_station,,,1.0
499,bus,21,45.0,60.0,at_station,,,-1.0
499,bus,22,20.0,15.0,at_station,,,1.0
499,bus,23,50.0,55.0,at_station,,,-1.0
500,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
500,drone,1,38.904344047215154,56.87652476222788,to_charging_station,142.65540181898487,global,
500,bus,0,55.0,60.0,at_station,,,-1.0
500,bus,1,15.0,10.0,at_station,,,1.0
500,bus,2,50.0,65.0,at_station,,,-1.0
500,bus,3,10.0,15.0,at_station,,,1.0
500,bus,4,55.0,60.0,at_station,,,1.0
500,bus,5,15.0,10.0,at_station,,,-1.0
500,bus,6,50.0,65.0,at_station,,,1.0
500,bus,7,10.0,15.0,at_station,,,-1.0
500,bus,8,35.0,60.0,at_station,,,1.0
500,bus,9,15.0,30.0,at_station,,,-1.0
500,bus,10,50.0,45.0,at_station,,,1.0
500,bus,11,30.0,15.0,at_station,,,-1.0
500,bus,12,15.0,60.0,at_station,,,1.0
500,bus,13,15.0,50.0,at_station,,,-1.0
500,bus,14,50.0,25.0,at_station,,,1.0
500,bus,15,50.0,15.0,at_station,,,-1.0
500,bus,16,15.0,40.0,at_station,,,1.0
500,bus,17,25.0,60.0,at_station,,,-1.0
500,bus,18,40.0,15.0,at_station,,,1.0
500,bus,19,50.0,35.0,at_station,,,-1.0
500,bus,20,15.0,20.0,at_station,,,1.0
500,bus,21,45.0,60.0,at_station,,,-1.0
500,bus,22,20.0,15.0,at_station,,,1.0
500,bus,23,50.0,55.0,at_station,,,-1.0
501,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
501,drone,1,42.80868809443031,53.75304952445576,to_charging_station,137.65540181898487,global,
501,bus,0,55.0,60.0,at_station,,,-1.0
501,bus,1,15.0,10.0,at_station,,,1.0
501,bus,2,50.0,65.0,at_station,,,-1.0
501,bus,3,10.0,15.0,at_station,,,1.0
501,bus,4,55.0,60.0,at_station,,,1.0
501,bus,5,15.0,10.0,at_station,,,-1.0
501,bus,6,50.0,65.0,at_station,,,1.0
501,bus,7,10.0,15.0,at_station,,,-1.0
501,bus,8,35.0,60.0,at_station,,,1.0
501,bus,9,15.0,30.0,at_station,,,-1.0
501,bus,10,50.0,45.0,at_station,,,1.0
501,bus,11,30.0,15.0,at_station,,,-1.0
501,bus,12,15.0,60.0,at_station,,,1.0
501,bus,13,15.0,50.0,at_station,,,-1.0
501,bus,14,50.0,25.0,at_station,,,1.0
501,bus,15,50.0,15.0,at_station,,,-1.0
501,bus,16,15.0,40.0,at_station,,,1.0
501,bus,17,25.0,60.0,at_station,,,-1.0
501,bus,18,40.0,15.0,at_station,,,1.0
501,bus,19,50.0,35.0,at_station,,,-1.0
501,bus,20,15.0,20.0,at_station,,,1.0
501,bus,21,45.0,60.0,at_station,,,-1.0
501,bus,22,20.0,15.0,at_station,,,1.0
501,bus,23,50.0,55.0,at_station,,,-1.0
502,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
502,drone,1,46.713032141645456,50.62957428668364,to_charging_station,132.65540181898487,global,
502,bus,0,52.5,60.0,moving,,,-1.0
502,bus,1,15.0,12.5,moving,,,1.0
502,bus,2,50.0,62.5,moving,,,-1.0
502,bus,3,12.5,15.0,moving,,,1.0
502,bus,4,57.5,60.0,moving,,,1.0
502,bus,5,15.0,7.5,moving,,,-1.0
502,bus,6,50.0,67.5,moving,,,1.0
502,bus,7,7.5,15.0,moving,,,-1.0
502,bus,8,37.5,60.0,moving,,,1.0
502,bus,9,15.0,27.5,moving,,,-1.0
502,bus,10,50.0,47.5,moving,,,1.0
502,bus,11,27.5,15.0,moving,,,-1.0
502,bus,12,17.5,60.0,moving,,,1.0
502,bus,13,15.0,47.5,moving,,,-1.0
502,bus,14,50.0,27.5,moving,,,1.0
502,bus,15,47.5,15.0,moving,,,-1.0
502,bus,16,15.0,42.5,moving,,,1.0
502,bus,17,22.5,60.0,moving,,,-1.0
502,bus,18,42.5,15.0,moving,,,1.0
502,bus,19,50.0,32.5,moving,,,-1.0
502,bus,20,15.0,22.5,moving,,,1.0
502,bus,21,42.5,60.0,moving,,,-1.0
502,bus,22,22.5,15.0,moving,,,1.0
502,bus,23,50.0,52.5,moving,,,-1.0
503,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
503,drone,1,50.617376188860604,47.50609904891152,to_charging_station,127.65540181898487,global,
503,bus,0,47.5,60.0,moving,,,-1.0
503,bus,1,15.0,17.5,moving,,,1.0
503,bus,2,50.0,57.5,moving,,,-1.0
503,bus,3,17.5,15.0,moving,,,1.0
503,bus,4,62.5,60.0,moving,,,1.0
503,bus,5,15.0,2.5,moving,,,-1.0
503,bus,6,50.0,72.5,moving,,,1.0
503,bus,7,2.5,15.0,moving,,,-1.0
503,bus,8,42.5,60.0,moving,,,1.0
503,bus,9,15.0,22.5,moving,,,-1.0
503,bus,10,50.0,52.5,moving,,,1.0
503,bus,11,22.5,15.0,moving,,,-1.0
503,bus,12,22.5,60.0,moving,,,1.0
503,bus,13,15.0,42.5,moving,,,-1.0
503,bus,14,50.0,32.5,moving,,,1.0
503,bus,15,42.5,15.0,moving,,,-1.0
503,bus,16,15.0,47.5,moving,,,1.0
503,bus,17,17.5,60.0,moving,,,-1.0
503,bus,18,47.5,15.0,moving,,,1.0
503,bus,19,50.0,27.5,moving,,,-1.0
503,bus,20,15.0,27.5,moving,,,1.0
503,bus,21,37.5,60.0,moving,,,-1.0
503,bus,22,27.5,15.0,moving,,,1.0
503,bus,23,50.0,47.5,moving,,,-1.0
504,drone,0,15.0,0.0,waiting_at_bus_station_for_pickup_bus,122.22870602528398,global,
504,drone,1,54.52172023607575,44.382623811139396,to_charging_station,122.65540181898487,global,
504,bus,0,45.0,60.0,at_station,,,-1.0
504,bus,1,15.0,20.0,at_station,,,1.0
504,bus,2,50.0,55.0,at_station,,,-1.0
504,bus,3,20.0,15.0,at_station,,,1.0
504,bus,4,65.0,60.0,at_station,,,1.0
504,bus,5,15.0,0.0,at_station,,,-1.0
504,bus,6,50.0,75.0,at_station,,,1.0
504,bus,7,0.0,15.0,at_station,,,-1.0
504,bus,8,45.0,60.0,at_station,,,1.0
504,bus,9,15.0,20.0,at_station,,,-1.0
504,bus,10,50.0,55.0,at_station,,,1.0
504,bus,11,20.0,15.0,at_station,,,-1.0
504,bus,12,25.0,60.0,at_station,,,1.0
504,bus,13,15.0,40.0,at_station,,,-1.0
504,bus,14,50.0,35.0,at_station,,,1.0
504,bus,15,40.0,15.0,at_station,,,-1.0
504,bus,16,15.0,50.0,at_station,,,1.0
504,bus,17,15.0,60.0,at_station,,,-1.0
504,bus,18,50.0,15.0,at_station,,,1.0
504,bus,19,50.0,25.0,at_station,,,-1.0
504,bus,20,15.0,30.0,at_station,,,1.0
504,bus,21,35.0,60.0,at_station,,,-1.0
504,bus,22,30.0,15.0,at_station,,,1.0
504,bus,23,50.0,45.0,at_station,,,-1.0
505,drone,0,16.58113883008419,4.743416490252569,moving_to_bus_station_for_delivery,117.22870602528398,global,
505,drone,1,58.426064283290906,41.25914857336728,to_charging_station,117.65540181898487,global,
505,bus,0,45.0,60.0,at_station,,,-1.0
505,bus,1,15.0,20.0,at_station,,,1.0
505,bus,2,50.0,55.0,at_station,,,-1.0
505,bus,3,20.0,15.0,at_station,,,1.0
505,bus,4,65.0,60.0,at_station,,,1.0
505,bus,5,15.0,0.0,at_station,,,-1.0
505,bus,6,50.0,75.0,at_station,,,1.0
505,bus,7,0.0,15.0,at_station,,,-1.0
505,bus,8,45.0,60.0,at_station,,,1.0
505,bus,9,15.0,20.0,at_station,,,-1.0
505,bus,10,50.0,55.0,at_station,,,1.0
505,bus,11,20.0,15.0,at_station,,,-1.0
505,bus,12,25.0,60.0,at_station,,,1.0
505,bus,13,15.0,40.0,at_station,,,-1.0
505,bus,14,50.0,35.0,at_station,,,1.0
505,bus,15,40.0,15.0,at_station,,,-1.0
505,bus,16,15.0,50.0,at_station,,,1.0
505,bus,17,15.0,60.0,at_station,,,-1.0
505,bus,18,50.0,15.0,at_station,,,1.0
505,bus,19,50.0,25.0,at_station,,,-1.0
505,bus,20,15.0,30.0,at_station,,,1.0
505,bus,21,35.0,60.0,at_station,,,-1.0
505,bus,22,30.0,15.0,at_station,,,1.0
505,bus,23,50.0,45.0,at_station,,,-1.0
506,drone,0,18.162277660168378,9.486832980505138,moving_to_bus_station_for_delivery,112.22870602528398,global,
506,drone,1,60.0,40.0,idle,300.0,global,
506,bus,0,45.0,60.0,at_station,,,-1.0
506,bus,1,15.0,20.0,at_station,,,1.0
506,bus,2,50.0,55.0,at_station,,,-1.0
506,bus,3,20.0,15.0,at_station,,,1.0
506,bus,4,65.0,60.0,at_station,,,1.0
506,bus,5,15.0,0.0,at_station,,,-1.0
506,bus,6,50.0,75.0,at_station,,,1.0
506,bus,7,0.0,15.0,at_station,,,-1.0
506,bus,8,45.0,60.0,at_station,,,1.0
506,bus,9,15.0,20.0,at_station,,,-1.0
506,bus,10,50.0,55.0,at_station,,,1.0
506,bus,11,20.0,15.0,at_station,,,-1.0
506,bus,12,25.0,60.0,at_station,,,1.0
506,bus,13,15.0,40.0,at_station,,,-1.0
506,bus,14,50.0,35.0,at_station,,,1.0
506,bus,15,40.0,15.0,at_station,,,-1.0
506,bus,16,15.0,50.0,at_station,,,1.0
506,bus,17,15.0,60.0,at_station,,,-1.0
506,bus,18,50.0,15.0,at_station,,,1.0
506,bus,19,50.0,25.0,at_station,,,-1.0
506,bus,20,15.0,30.0,at_station,,,1.0
506,bus,21,35.0,60.0,at_station,,,-1.0
506,bus,22,30.0,15.0,at_station,,,1.0
506,bus,23,50.0,45.0,at_station,,,-1.0
507,drone,0,19.74341649025257,14.230249470757707,moving_to_bus_station_for_delivery,107.22870602528398,global,
507,drone,1,55.43094225689872,42.030692330267236,moving_to_bus_station_for_delivery,295.0,global,
507,bus,0,42.5,60.0,moving,,,-1.0
507,bus,1,15.0,22.5,moving,,,1.0
507,bus,2,50.0,52.5,moving,,,-1.0
507,bus,3,22.5,15.0,moving,,,1.0
507,bus,4,62.5,60.0,moving,,,-1.0
507,bus,5,15.0,2.5,moving,,,1.0
507,bus,6,50.0,72.5,moving,,,-1.0
507,bus,7,2.5,15.0,moving,,,1.0
507,bus,8,47.5,60.0,moving,,,1.0
507,bus,9,15.0,17.5,moving,,,-1.0
507,bus,10,50.0,57.5,moving,,,1.0
507,bus,11,17.5,15.0,moving,,,-1.0
507,bus,12,27.5,60.0,moving,,,1.0
507,bus,13,15.0,37.5,moving,,,-1.0
507,bus,14,50.0,37.5,moving,,,1.0
507,bus,15,37.5,15.0,moving,,,-1.0
507,bus,16,15.0,52.5,moving,,,1.0
507,bus,17,15.0,57.5,moving,,,-1.0
507,bus,18,50.0,17.5,moving,,,1.0
507,bus,19,50.0,22.5,moving,,,-1.0
507,bus,20,15.0,32.5,moving,,,1.0
507,bus,21,32.5,60.0,moving,,,-1.0
507,bus,22,32.5,15.0,moving,,,1.0
507,bus,23,50.0,42.5,moving,,,-1.0
508,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
508,drone,1,50.861884513797435,44.06138466053447,moving_to_bus_station_for_delivery,290.0,global,
508,bus,0,37.5,60.0,moving,,,-1.0
508,bus,1,15.0,27.5,moving,,,1.0
508,bus,2,50.0,47.5,moving,,,-1.0
508,bus,3,27.5,15.0,moving,,,1.0
508,bus,4,57.5,60.0,moving,,,-1.0
508,bus,5,15.0,7.5,moving,,,1.0
508,bus,6,50.0,67.5,moving,,,-1.0
508,bus,7,7.5,15.0,moving,,,1.0
508,bus,8,52.5,60.0,moving,,,1.0
508,bus,9,15.0,12.5,moving,,,-1.0
508,bus,10,50.0,62.5,moving,,,1.0
508,bus,11,12.5,15.0,moving,,,-1.0
508,bus,12,32.5,60.0,moving,,,1.0
508,bus,13,15.0,32.5,moving,,,-1.0
508,bus,14,50.0,42.5,moving,,,1.0
508,bus,15,32.5,15.0,moving,,,-1.0
508,bus,16,15.0,57.5,moving,,,1.0
508,bus,17,15.0,52.5,moving,,,-1.0
508,bus,18,50.0,22.5,moving,,,1.0
508,bus,19,50.0,17.5,moving,,,-1.0
508,bus,20,15.0,37.5,moving,,,1.0
508,bus,21,27.5,60.0,moving,,,-1.0
508,bus,22,37.5,15.0,moving,,,1.0
508,bus,23,50.0,37.5,moving,,,-1.0
509,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
509,drone,1,46.29282677069615,46.09207699080171,moving_to_bus_station_for_delivery,285.0,global,
509,bus,0,35.0,60.0,at_station,,,-1.0
509,bus,1,15.0,30.0,at_station,,,1.0
509,bus,2,50.0,45.0,at_station,,,-1.0
509,bus,3,30.0,15.0,at_station,,,1.0
509,bus,4,55.0,60.0,at_station,,,-1.0
509,bus,5,15.0,10.0,at_station,,,1.0
509,bus,6,50.0,65.0,at_station,,,-1.0
509,bus,7,10.0,15.0,at_station,,,1.0
509,bus,8,55.0,60.0,at_station,,,1.0
509,bus,9,15.0,10.0,at_station,,,-1.0
509,bus,10,50.0,65.0,at_station,,,1.0
509,bus,11,10.0,15.0,at_station,,,-1.0
509,bus,12,35.0,60.0,at_station,,,1.0
509,bus,13,15.0,30.0,at_station,,,-1.0
509,bus,14,50.0,45.0,at_station,,,1.0
509,bus,15,30.0,15.0,at_station,,,-1.0
509,bus,16,15.0,60.0,at_station,,,1.0
509,bus,17,15.0,50.0,at_station,,,-1.0
509,bus,18,50.0,25.0,at_station,,,1.0
509,bus,19,50.0,15.0,at_station,,,-1.0
509,bus,20,15.0,40.0,at_station,,,1.0
509,bus,21,25.0,60.0,at_station,,,-1.0
509,bus,22,40.0,15.0,at_station,,,1.0
509,bus,23,50.0,35.0,at_station,,,-1.0
510,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
510,drone,1,41.72376902759487,48.122769321068944,moving_to_bus_station_for_delivery,280.0,global,
510,bus,0,35.0,60.0,at_station,,,-1.0
510,bus,1,15.0,30.0,at_station,,,1.0
510,bus,2,50.0,45.0,at_station,,,-1.0
510,bus,3,30.0,15.0,at_station,,,1.0
510,bus,4,55.0,60.0,at_station,,,-1.0
510,bus,5,15.0,10.0,at_station,,,1.0
510,bus,6,50.0,65.0,at_station,,,-1.0
510,bus,7,10.0,15.0,at_station,,,1.0
510,bus,8,55.0,60.0,at_station,,,1.0
510,bus,9,15.0,10.0,at_station,,,-1.0
510,bus,10,50.0,65.0,at_station,,,1.0
510,bus,11,10.0,15.0,at_station,,,-1.0
510,bus,12,35.0,60.0,at_station,,,1.0
510,bus,13,15.0,30.0,at_station,,,-1.0
510,bus,14,50.0,45.0,at_station,,,1.0
510,bus,15,30.0,15.0,at_station,,,-1.0
510,bus,16,15.0,60.0,at_station,,,1.0
510,bus,17,15.0,50.0,at_station,,,-1.0
510,bus,18,50.0,25.0,at_station,,,1.0
510,bus,19,50.0,15.0,at_station,,,-1.0
510,bus,20,15.0,40.0,at_station,,,1.0
510,bus,21,25.0,60.0,at_station,,,-1.0
510,bus,22,40.0,15.0,at_station,,,1.0
510,bus,23,50.0,35.0,at_station,,,-1.0
511,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
511,drone,1,37.15471128449359,50.15346165133618,moving_to_bus_station_for_delivery,275.0,global,
511,bus,0,35.0,60.0,at_station,,,-1.0
511,bus,1,15.0,30.0,at_station,,,1.0
511,bus,2,50.0,45.0,at_station,,,-1.0
511,bus,3,30.0,15.0,at_station,,,1.0
511,bus,4,55.0,60.0,at_station,,,-1.0
511,bus,5,15.0,10.0,at_station,,,1.0
511,bus,6,50.0,65.0,at_station,,,-1.0
511,bus,7,10.0,15.0,at_station,,,1.0
511,bus,8,55.0,60.0,at_station,,,1.0
511,bus,9,15.0,10.0,at_station,,,-1.0
511,bus,10,50.0,65.0,at_station,,,1.0
511,bus,11,10.0,15.0,at_station,,,-1.0
511,bus,12,35.0,60.0,at_station,,,1.0
511,bus,13,15.0,30.0,at_station,,,-1.0
511,bus,14,50.0,45.0,at_station,,,1.0
511,bus,15,30.0,15.0,at_station,,,-1.0
511,bus,16,15.0,60.0,at_station,,,1.0
511,bus,17,15.0,50.0,at_station,,,-1.0
511,bus,18,50.0,25.0,at_station,,,1.0
511,bus,19,50.0,15.0,at_station,,,-1.0
511,bus,20,15.0,40.0,at_station,,,1.0
511,bus,21,25.0,60.0,at_station,,,-1.0
511,bus,22,40.0,15.0,at_station,,,1.0
511,bus,23,50.0,35.0,at_station,,,-1.0
512,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
512,drone,1,32.585653541392304,52.184153981603416,moving_to_bus_station_for_delivery,270.0,global,
512,bus,0,32.5,60.0,moving,,,-1.0
512,bus,1,15.0,32.5,moving,,,1.0
512,bus,2,50.0,42.5,moving,,,-1.0
512,bus,3,32.5,15.0,moving,,,1.0
512,bus,4,52.5,60.0,moving,,,-1.0
512,bus,5,15.0,12.5,moving,,,1.0
512,bus,6,50.0,62.5,moving,,,-1.0
512,bus,7,12.5,15.0,moving,,,1.0
512,bus,8,57.5,60.0,moving,,,1.0
512,bus,9,15.0,7.5,moving,,,-1.0
512,bus,10,50.0,67.5,moving,,,1.0
512,bus,11,7.5,15.0,moving,,,-1.0
512,bus,12,37.5,60.0,moving,,,1.0
512,bus,13,15.0,27.5,moving,,,-1.0
512,bus,14,50.0,47.5,moving,,,1.0
512,bus,15,27.5,15.0,moving,,,-1.0
512,bus,16,17.5,60.0,moving,,,1.0
512,bus,17,15.0,47.5,moving,,,-1.0
512,bus,18,50.0,27.5,moving,,,1.0
512,bus,19,47.5,15.0,moving,,,-1.0
512,bus,20,15.0,42.5,moving,,,1.0
512,bus,21,22.5,60.0,moving,,,-1.0
512,bus,22,42.5,15.0,moving,,,1.0
512,bus,23,50.0,32.5,moving,,,-1.0
513,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
513,drone,1,28.016595798291018,54.21484631187065,moving_to_bus_station_for_delivery,265.0,global,
513,bus,0,27.5,60.0,moving,,,-1.0
513,bus,1,15.0,37.5,moving,,,1.0
513,bus,2,50.0,37.5,moving,,,-1.0
513,bus,3,37.5,15.0,moving,,,1.0
513,bus,4,47.5,60.0,moving,,,-1.0
513,bus,5,15.0,17.5,moving,,,1.0
513,bus,6,50.0,57.5,moving,,,-1.0
513,bus,7,17.5,15.0,moving,,,1.0
513,bus,8,62.5,60.0,moving,,,1.0
513,bus,9,15.0,2.5,moving,,,-1.0
513,bus,10,50.0,72.5,moving,,,1.0
513,bus,11,2.5,15.0,moving,,,-1.0
513,bus,12,42.5,60.0,moving,,,1.0
513,bus,13,15.0,22.5,moving,,,-1.0
513,bus,14,50.0,52.5,moving,,,1.0
513,bus,15,22.5,15.0,moving,,,-1.0
513,bus,16,22.5,60.0,moving,,,1.0
513,bus,17,15.0,42.5,moving,,,-1.0
513,bus,18,50.0,32.5,moving,,,1.0
513,bus,19,42.5,15.0,moving,,,-1.0
513,bus,20,15.0,47.5,moving,,,1.0
513,bus,21,17.5,60.0,moving,,,-1.0
513,bus,22,47.5,15.0,moving,,,1.0
513,bus,23,50.0,27.5,moving,,,-1.0
514,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
514,drone,1,23.44753805518973,56.245538642137895,moving_to_bus_station_for_delivery,260.0,global,
514,bus,0,25.0,60.0,at_station,,,-1.0
514,bus,1,15.0,40.0,at_station,,,1.0
514,bus,2,50.0,35.0,at_station,,,-1.0
514,bus,3,40.0,15.0,at_station,,,1.0
514,bus,4,45.0,60.0,at_station,,,-1.0
514,bus,5,15.0,20.0,at_station,,,1.0
514,bus,6,50.0,55.0,at_station,,,-1.0
514,bus,7,20.0,15.0,at_station,,,1.0
514,bus,8,65.0,60.0,at_station,,,1.0
514,bus,9,15.0,0.0,at_station,,,-1.0
514,bus,10,50.0,75.0,at_station,,,1.0
514,bus,11,0.0,15.0,at_station,,,-1.0
514,bus,12,45.0,60.0,at_station,,,1.0
514,bus,13,15.0,20.0,at_station,,,-1.0
514,bus,14,50.0,55.0,at_station,,,1.0
514,bus,15,20.0,15.0,at_station,,,-1.0
514,bus,16,25.0,60.0,at_station,,,1.0
514,bus,17,15.0,40.0,at_station,,,-1.0
514,bus,18,50.0,35.0,at_station,,,1.0
514,bus,19,40.0,15.0,at_station,,,-1.0
514,bus,20,15.0,50.0,at_station,,,1.0
514,bus,21,15.0,60.0,at_station,,,-1.0
514,bus,22,50.0,15.0,at_station,,,1.0
514,bus,23,50.0,25.0,at_station,,,-1.0
515,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
515,drone,1,18.878480312088445,58.27623097240513,moving_to_bus_station_for_delivery,255.0,global,
515,bus,0,25.0,60.0,at_station,,,-1.0
515,bus,1,15.0,40.0,at_station,,,1.0
515,bus,2,50.0,35.0,at_station,,,-1.0
515,bus,3,40.0,15.0,at_station,,,1.0
515,bus,4,45.0,60.0,at_station,,,-1.0
515,bus,5,15.0,20.0,at_station,,,1.0
515,bus,6,50.0,55.0,at_station,,,-1.0
515,bus,7,20.0,15.0,at_station,,,1.0
515,bus,8,65.0,60.0,at_station,,,1.0
515,bus,9,15.0,0.0,at_station,,,-1.0
515,bus,10,50.0,75.0,at_station,,,1.0
515,bus,11,0.0,15.0,at_station,,,-1.0
515,bus,12,45.0,60.0,at_station,,,1.0
515,bus,13,15.0,20.0,at_station,,,-1.0
515,bus,14,50.0,55.0,at_station,,,1.0
515,bus,15,20.0,15.0,at_station,,,-1.0
515,bus,16,25.0,60.0,at_station,,,1.0
515,bus,17,15.0,40.0,at_station,,,-1.0
515,bus,18,50.0,35.0,at_station,,,1.0
515,bus,19,40.0,15.0,at_station,,,-1.0
515,bus,20,15.0,50.0,at_station,,,1.0
515,bus,21,15.0,60.0,at_station,,,-1.0
515,bus,22,50.0,15.0,at_station,,,1.0
515,bus,23,50.0,25.0,at_station,,,-1.0
516,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
516,drone,1,15.0,60.0,waiting_at_bus_station_for_delivery,250.75571099101947,global,
516,bus,0,25.0,60.0,at_station,,,-1.0
516,bus,1,15.0,40.0,at_station,,,1.0
516,bus,2,50.0,35.0,at_station,,,-1.0
516,bus,3,40.0,15.0,at_station,,,1.0
516,bus,4,45.0,60.0,at_station,,,-1.0
516,bus,5,15.0,20.0,at_station,,,1.0
516,bus,6,50.0,55.0,at_station,,,-1.0
516,bus,7,20.0,15.0,at_station,,,1.0
516,bus,8,65.0,60.0,at_station,,,1.0
516,bus,9,15.0,0.0,at_station,,,-1.0
516,bus,10,50.0,75.0,at_station,,,1.0
516,bus,11,0.0,15.0,at_station,,,-1.0
516,bus,12,45.0,60.0,at_station,,,1.0
516,bus,13,15.0,20.0,at_station,,,-1.0
516,bus,14,50.0,55.0,at_station,,,1.0
516,bus,15,20.0,15.0,at_station,,,-1.0
516,bus,16,25.0,60.0,at_station,,,1.0
516,bus,17,15.0,40.0,at_station,,,-1.0
516,bus,18,50.0,35.0,at_station,,,1.0
516,bus,19,40.0,15.0,at_station,,,-1.0
516,bus,20,15.0,50.0,at_station,,,1.0
516,bus,21,15.0,60.0,at_station,,,-1.0
516,bus,22,50.0,15.0,at_station,,,1.0
516,bus,23,50.0,25.0,at_station,,,-1.0
517,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,106.41731772444209,global,
517,drone,1,15.0,60.0,waiting_at_bus_station_for_delivery,250.75571099101947,global,
517,bus,0,22.5,60.0,moving,,,-1.0
517,bus,1,15.0,42.5,moving,,,1.0
517,bus,2,50.0,32.5,moving,,,-1.0
517,bus,3,42.5,15.0,moving,,,1.0
517,bus,4,42.5,60.0,moving,,,-1.0
517,bus,5,15.0,22.5,moving,,,1.0
517,bus,6,50.0,52.5,moving,,,-1.0
517,bus,7,22.5,15.0,moving,,,1.0
517,bus,8,62.5,60.0,moving,,,-1.0
517,bus,9,15.0,2.5,moving,,,1.0
517,bus,10,50.0,72.5,moving,,,-1.0
517,bus,11,2.5,15.0,moving,,,1.0
517,bus,12,47.5,60.0,moving,,,1.0
517,bus,13,15.0,17.5,moving,,,-1.0
517,bus,14,50.0,57.5,moving,,,1.0
517,bus,15,17.5,15.0,moving,,,-1.0
517,bus,16,27.5,60.0,moving,,,1.0
517,bus,17,15.0,37.5,moving,,,-1.0
